name,new_title,url,id
The Haunted,Abysmal,https://music.youtube.com/watch?v=96IvPwf5-lo&list=OLAK5uy_m9wlUmW7KlTVD9SeP6NCY6_sAYeLjamqs,96IvPwf5-lo
The Haunted,Spark,https://music.youtube.com/watch?v=rl2RzIJpSIM&list=OLAK5uy_m9wlUmW7KlTVD9SeP6NCY6_sAYeLjamqs,rl2RzIJpSIM
The Haunted,The Flood,https://music.youtube.com/watch?v=KLNXUK4Lp0s&list=OLAK5uy_m9wlUmW7KlTVD9SeP6NCY6_sAYeLjamqs,KLNXUK4Lp0s
The Haunted,Hollow Ground,https://music.youtube.com/watch?v=tb4u2lAmwAk&list=OLAK5uy_m9wlUmW7KlTVD9SeP6NCY6_sAYeLjamqs,tb4u2lAmwAk
The Haunted,DOA,https://music.youtube.com/watch?v=Kq-KpjA5pPE&list=OLAK5uy_m9wlUmW7KlTVD9SeP6NCY6_sAYeLjamqs,Kq-KpjA5pPE
Jeremy Siepmann,An Introduction to … VIVALDI: The 4 Seasons: Third Movement (complete),https://music.youtube.com/watch?v=1ghJnFdhoqQ&list=OLAK5uy_mmTyFFSvWIqnaD7FG9An25S7skPAZBSro,1ghJnFdhoqQ
Jeremy Siepmann,An Introduction to … VIVALDI: The 4 Seasons: First Movement (complete),https://music.youtube.com/watch?v=okOqp646FJQ&list=OLAK5uy_mmTyFFSvWIqnaD7FG9An25S7skPAZBSro,okOqp646FJQ
Jeremy Siepmann,An Introduction to … VIVALDI: The 4 Seasons: First Movement (complete),https://music.youtube.com/watch?v=2Ho5VG50c7E&list=OLAK5uy_mmTyFFSvWIqnaD7FG9An25S7skPAZBSro,2Ho5VG50c7E
Jeremy Siepmann,An Introduction to … VIVALDI: The 4 Seasons: First Movement (complete),https://music.youtube.com/watch?v=lehHksaMjHk&list=OLAK5uy_mmTyFFSvWIqnaD7FG9An25S7skPAZBSro,lehHksaMjHk
Jeremy Siepmann,"Music: Concerto in E minor, Op. 11",https://music.youtube.com/watch?v=l44QM7pUEE0&list=OLAK5uy_mmTyFFSvWIqnaD7FG9An25S7skPAZBSro,l44QM7pUEE0
Jeremy Siepmann,"An Introduction to … SCHUBERT: Piano Quintet ""Trout"": Music: fourth movement (complete)",https://music.youtube.com/watch?v=Wv7BptDOP84&list=OLAK5uy_mmTyFFSvWIqnaD7FG9An25S7skPAZBSro,Wv7BptDOP84
Jeremy Siepmann,Music: Nocturne in C sharp minor,https://music.youtube.com/watch?v=baHMu8oA2eo&list=OLAK5uy_mmTyFFSvWIqnaD7FG9An25S7skPAZBSro,baHMu8oA2eo
Jeremy Siepmann,An Introduction to … VIVALDI: The 4 Seasons: First Movement (Complete),https://music.youtube.com/watch?v=7twQUq6q4cM&list=OLAK5uy_mmTyFFSvWIqnaD7FG9An25S7skPAZBSro,7twQUq6q4cM
Jeremy Siepmann,Instruments of the Orchestra: Saint-Saens: The Carnival of the Animals: The Aquarium,https://music.youtube.com/watch?v=BWq6ewEdHtM&list=OLAK5uy_mmTyFFSvWIqnaD7FG9An25S7skPAZBSro,BWq6ewEdHtM
Jeremy Siepmann,An Introduction to … VIVALDI: The 4 Seasons: Second Movement (complete),https://music.youtube.com/watch?v=X1DKxnyrnXg&list=OLAK5uy_mmTyFFSvWIqnaD7FG9An25S7skPAZBSro,X1DKxnyrnXg
Billy Griffin,Hold Me Tighter In the Rain,https://music.youtube.com/watch?v=nRXV7dHRWIU&list=OLAK5uy_nqpz5uCD66WWQWONgcbrOYB9Pl-uD-RgQ,nRXV7dHRWIU
Billy Griffin,Serious,https://music.youtube.com/watch?v=JCvOp05LWx4&list=OLAK5uy_nqpz5uCD66WWQWONgcbrOYB9Pl-uD-RgQ,JCvOp05LWx4
Billy Griffin,Don't Ask Me to Be Friends,https://music.youtube.com/watch?v=AX6_wo8bAHA&list=OLAK5uy_nqpz5uCD66WWQWONgcbrOYB9Pl-uD-RgQ,AX6_wo8bAHA
Billy Griffin,Understand,https://music.youtube.com/watch?v=0jXNGG5C-AU&list=OLAK5uy_nqpz5uCD66WWQWONgcbrOYB9Pl-uD-RgQ,0jXNGG5C-AU
Billy Griffin,Be with Me,https://music.youtube.com/watch?v=whZ4NkQM7Yw&list=OLAK5uy_nqpz5uCD66WWQWONgcbrOYB9Pl-uD-RgQ,whZ4NkQM7Yw
Billy Griffin,So Many Ways,https://music.youtube.com/watch?v=edspb-6N6mg&list=OLAK5uy_nqpz5uCD66WWQWONgcbrOYB9Pl-uD-RgQ,edspb-6N6mg
Billy Griffin,2nd Day Love Story,https://music.youtube.com/watch?v=JaxK-GLnKx4&list=OLAK5uy_nqpz5uCD66WWQWONgcbrOYB9Pl-uD-RgQ,JaxK-GLnKx4
Billy Griffin,Save Your Love for Me,https://music.youtube.com/watch?v=-CFYPSaGMQw&list=OLAK5uy_nqpz5uCD66WWQWONgcbrOYB9Pl-uD-RgQ,-CFYPSaGMQw
Billy Griffin,Respect,https://music.youtube.com/watch?v=-FHoZPr6Kbg&list=OLAK5uy_nqpz5uCD66WWQWONgcbrOYB9Pl-uD-RgQ,-FHoZPr6Kbg
Billy Griffin,Dreaming,https://music.youtube.com/watch?v=bSGI6DhU7hU&list=OLAK5uy_nqpz5uCD66WWQWONgcbrOYB9Pl-uD-RgQ,bSGI6DhU7hU
Jake Shimabukuro,Hula Girl (Acoustic Version),https://music.youtube.com/watch?v=1P2esaSFQLA&list=OLAK5uy_mxwjOTcLNCsUhqgXac7B1umOjRIwfGiD4,1P2esaSFQLA
Jake Shimabukuro,Hula Girl,https://music.youtube.com/watch?v=dwntf_tL95I&list=OLAK5uy_mxwjOTcLNCsUhqgXac7B1umOjRIwfGiD4,dwntf_tL95I
Jake Shimabukuro,Under The Sea,https://music.youtube.com/watch?v=RzLEKA7HE-8&list=OLAK5uy_mxwjOTcLNCsUhqgXac7B1umOjRIwfGiD4,RzLEKA7HE-8
Jake Shimabukuro,Ukulele Bros,https://music.youtube.com/watch?v=MzM5J22owmY&list=OLAK5uy_mxwjOTcLNCsUhqgXac7B1umOjRIwfGiD4,MzM5J22owmY
Jake Shimabukuro,In My Life,https://music.youtube.com/watch?v=vSzUP-Mqmz8&list=OLAK5uy_mxwjOTcLNCsUhqgXac7B1umOjRIwfGiD4,vSzUP-Mqmz8
Jake Shimabukuro,Winnie the Pooh,https://music.youtube.com/watch?v=MdVvJhRz6Nc&list=OLAK5uy_mxwjOTcLNCsUhqgXac7B1umOjRIwfGiD4,MdVvJhRz6Nc
Jake Shimabukuro,Mickey Mouse March,https://music.youtube.com/watch?v=khqL1l1ewOo&list=OLAK5uy_mxwjOTcLNCsUhqgXac7B1umOjRIwfGiD4,khqL1l1ewOo
Jake Shimabukuro,Colors of the Wind,https://music.youtube.com/watch?v=ty2Fo9DgLhE&list=OLAK5uy_mxwjOTcLNCsUhqgXac7B1umOjRIwfGiD4,ty2Fo9DgLhE
Jake Shimabukuro,Aloha E Komo Mai,https://music.youtube.com/watch?v=C6BokVj6iFY&list=OLAK5uy_mxwjOTcLNCsUhqgXac7B1umOjRIwfGiD4,C6BokVj6iFY
Jake Shimabukuro,Chim Chim Cher-ee,https://music.youtube.com/watch?v=9ZSivAPMTaQ&list=OLAK5uy_mxwjOTcLNCsUhqgXac7B1umOjRIwfGiD4,9ZSivAPMTaQ
LiSA,Gurenge,https://music.youtube.com/watch?v=TqyfmFaZlqw&list=OLAK5uy_lPED4BXZZgMf0q722Yhledt1QNpOTjJ-o,TqyfmFaZlqw
LiSA,homura,https://music.youtube.com/watch?v=NinLIDs9qmU&list=OLAK5uy_lPED4BXZZgMf0q722Yhledt1QNpOTjJ-o,NinLIDs9qmU
LiSA,Crossing Field,https://music.youtube.com/watch?v=F9GXgPHeKfA&list=OLAK5uy_lPED4BXZZgMf0q722Yhledt1QNpOTjJ-o,F9GXgPHeKfA
LiSA,Akeboshi,https://music.youtube.com/watch?v=Fvo5aRENJjk&list=OLAK5uy_lPED4BXZZgMf0q722Yhledt1QNpOTjJ-o,Fvo5aRENJjk
LiSA,Catch the Moment,https://music.youtube.com/watch?v=GWysc_zFTIA&list=OLAK5uy_lPED4BXZZgMf0q722Yhledt1QNpOTjJ-o,GWysc_zFTIA
LiSA,Rising Hope,https://music.youtube.com/watch?v=wqmn8LewOew&list=OLAK5uy_lPED4BXZZgMf0q722Yhledt1QNpOTjJ-o,wqmn8LewOew
LiSA,Oath Sign,https://music.youtube.com/watch?v=mUDhgvxYXGc&list=OLAK5uy_lPED4BXZZgMf0q722Yhledt1QNpOTjJ-o,mUDhgvxYXGc
LiSA,REALiZE,https://music.youtube.com/watch?v=hNc-pCYjdS8&list=OLAK5uy_lPED4BXZZgMf0q722Yhledt1QNpOTjJ-o,hNc-pCYjdS8
LiSA,Gurenge (From THE FIRST TAKE),https://music.youtube.com/watch?v=RgbDVmAuXCs&list=OLAK5uy_lPED4BXZZgMf0q722Yhledt1QNpOTjJ-o,RgbDVmAuXCs
LiSA,ADAMAS,https://music.youtube.com/watch?v=UljR2IQAVfw&list=OLAK5uy_lPED4BXZZgMf0q722Yhledt1QNpOTjJ-o,UljR2IQAVfw
Guy Clark,L.A. Freeway,https://music.youtube.com/watch?v=ikKSkx8jE5Y&list=OLAK5uy_n2UJ60VE1-I8_-xMBatwfi8iTZGIto1fA,ikKSkx8jE5Y
Guy Clark,The Guitar,https://music.youtube.com/watch?v=xL3HrVBsy1Y&list=OLAK5uy_n2UJ60VE1-I8_-xMBatwfi8iTZGIto1fA,xL3HrVBsy1Y
Guy Clark,Dublin Blues,https://music.youtube.com/watch?v=inTB7wtibPQ&list=OLAK5uy_n2UJ60VE1-I8_-xMBatwfi8iTZGIto1fA,inTB7wtibPQ
Guy Clark,Stuff That Works,https://music.youtube.com/watch?v=wCR7QgGwFRA&list=OLAK5uy_n2UJ60VE1-I8_-xMBatwfi8iTZGIto1fA,wCR7QgGwFRA
Guy Clark,Let Him Roll,https://music.youtube.com/watch?v=IDtcty0ouow&list=OLAK5uy_n2UJ60VE1-I8_-xMBatwfi8iTZGIto1fA,IDtcty0ouow
Guy Clark,The Cape,https://music.youtube.com/watch?v=hhe3ZM7tP6I&list=OLAK5uy_n2UJ60VE1-I8_-xMBatwfi8iTZGIto1fA,hhe3ZM7tP6I
Guy Clark,Desperadoes Waiting for a Train,https://music.youtube.com/watch?v=WWcqDXzyvxs&list=OLAK5uy_n2UJ60VE1-I8_-xMBatwfi8iTZGIto1fA,WWcqDXzyvxs
Guy Clark,That Old Time Feeling,https://music.youtube.com/watch?v=wCVyygogIn8&list=OLAK5uy_n2UJ60VE1-I8_-xMBatwfi8iTZGIto1fA,wCVyygogIn8
Guy Clark,L.A. Freeway,https://music.youtube.com/watch?v=C-HCPXxPX7c&list=OLAK5uy_n2UJ60VE1-I8_-xMBatwfi8iTZGIto1fA,C-HCPXxPX7c
Guy Clark,My Favorite Picture of You,https://music.youtube.com/watch?v=NlIKtO-USgo&list=OLAK5uy_n2UJ60VE1-I8_-xMBatwfi8iTZGIto1fA,NlIKtO-USgo
Michael W. Smith,Waymaker,https://music.youtube.com/watch?v=vHsqxkC_7WY&list=OLAK5uy_nYyoYPA_T5Hlite3GKDcht4kz6S0zWrE8,vHsqxkC_7WY
Michael W. Smith,I Will Be Here For You,https://music.youtube.com/watch?v=M-hgLP9YKiA&list=OLAK5uy_nYyoYPA_T5Hlite3GKDcht4kz6S0zWrE8,M-hgLP9YKiA
Michael W Smith,Let It Rain,https://music.youtube.com/watch?v=gOT7PbVT74U&list=OLAK5uy_nYyoYPA_T5Hlite3GKDcht4kz6S0zWrE8,gOT7PbVT74U
Michael W. Smith,Above All,https://music.youtube.com/watch?v=zbvvVwQcbus&list=OLAK5uy_nYyoYPA_T5Hlite3GKDcht4kz6S0zWrE8,zbvvVwQcbus
Michael W. Smith,Ancient Words,https://music.youtube.com/watch?v=FOi1Rwt_kCI&list=OLAK5uy_nYyoYPA_T5Hlite3GKDcht4kz6S0zWrE8,FOi1Rwt_kCI
Michael W. Smith,Awesome God,https://music.youtube.com/watch?v=V6glX2WXLi4&list=OLAK5uy_nYyoYPA_T5Hlite3GKDcht4kz6S0zWrE8,V6glX2WXLi4
Michael W Smith,Surrounded (Fight My Battles),https://music.youtube.com/watch?v=K0pB49LaoCE&list=OLAK5uy_nYyoYPA_T5Hlite3GKDcht4kz6S0zWrE8,K0pB49LaoCE
Michael W. Smith,Breathe,https://music.youtube.com/watch?v=JmJEa6oGwNY&list=OLAK5uy_nYyoYPA_T5Hlite3GKDcht4kz6S0zWrE8,JmJEa6oGwNY
Michael W Smith,Reckless Love,https://music.youtube.com/watch?v=He_Hbo6dKf4&list=OLAK5uy_nYyoYPA_T5Hlite3GKDcht4kz6S0zWrE8,He_Hbo6dKf4
Michael W. Smith,Place In This World,https://music.youtube.com/watch?v=vHtEi8Wqxd8&list=OLAK5uy_nYyoYPA_T5Hlite3GKDcht4kz6S0zWrE8,vHtEi8Wqxd8
George Jones,He Stopped Loving Her Today,https://music.youtube.com/watch?v=zDaC0eJBvGI&list=OLAK5uy_nMr5OU_s0_AyZ7BSKdkjvMNuDQ1_kDbnE,zDaC0eJBvGI
George Jones,Who's Gonna Fill Their Shoes,https://music.youtube.com/watch?v=hPoO5lGI_4U&list=OLAK5uy_nMr5OU_s0_AyZ7BSKdkjvMNuDQ1_kDbnE,hPoO5lGI_4U
George Jones,I Don't Need Your Rockin' Chair,https://music.youtube.com/watch?v=Qoe_mOGHyT8&list=OLAK5uy_nMr5OU_s0_AyZ7BSKdkjvMNuDQ1_kDbnE,Qoe_mOGHyT8
George Jones,If Drinkin' Don't Kill Me (Her Memory Will),https://music.youtube.com/watch?v=xufj5Irkboo&list=OLAK5uy_nMr5OU_s0_AyZ7BSKdkjvMNuDQ1_kDbnE,xufj5Irkboo
George Jones,The Grand Tour (Single Version),https://music.youtube.com/watch?v=KMwHu7OJi68&list=OLAK5uy_nMr5OU_s0_AyZ7BSKdkjvMNuDQ1_kDbnE,KMwHu7OJi68
George Jones,Still Doin' Time,https://music.youtube.com/watch?v=DsL-mXKji38&list=OLAK5uy_nMr5OU_s0_AyZ7BSKdkjvMNuDQ1_kDbnE,DsL-mXKji38
George Jones,Choices,https://music.youtube.com/watch?v=65rp71bFWGg&list=OLAK5uy_nMr5OU_s0_AyZ7BSKdkjvMNuDQ1_kDbnE,65rp71bFWGg
George Jones,White Lightning,https://music.youtube.com/watch?v=itBnwGks2xA&list=OLAK5uy_nMr5OU_s0_AyZ7BSKdkjvMNuDQ1_kDbnE,itBnwGks2xA
George Jones,Tennessee Whiskey,https://music.youtube.com/watch?v=ITNsh5OxBao&list=OLAK5uy_nMr5OU_s0_AyZ7BSKdkjvMNuDQ1_kDbnE,ITNsh5OxBao
George Jones,Finally Friday,https://music.youtube.com/watch?v=yDiC7dGzT0g&list=OLAK5uy_nMr5OU_s0_AyZ7BSKdkjvMNuDQ1_kDbnE,yDiC7dGzT0g
Lita Ford,Kiss Me Deadly,https://music.youtube.com/watch?v=KNkyQVe1MKw&list=OLAK5uy_l_p25zFyQwpamOERYpzZBT7_kMaufhQqE,KNkyQVe1MKw
Lita Ford,Shot of Poison,https://music.youtube.com/watch?v=buDJfVGL7K8&list=OLAK5uy_l_p25zFyQwpamOERYpzZBT7_kMaufhQqE,buDJfVGL7K8
Lita Ford,Playin' with Fire,https://music.youtube.com/watch?v=6meg80o_Kr8&list=OLAK5uy_l_p25zFyQwpamOERYpzZBT7_kMaufhQqE,6meg80o_Kr8
Lita Ford,Falling in and out of Love,https://music.youtube.com/watch?v=MsLLmtx_Lvk&list=OLAK5uy_l_p25zFyQwpamOERYpzZBT7_kMaufhQqE,MsLLmtx_Lvk
Lita Ford,Mother,https://music.youtube.com/watch?v=d6n2NkfetGo&list=OLAK5uy_l_p25zFyQwpamOERYpzZBT7_kMaufhQqE,d6n2NkfetGo
Lita Ford,Hungry,https://music.youtube.com/watch?v=BAYDeuxfJBc&list=OLAK5uy_l_p25zFyQwpamOERYpzZBT7_kMaufhQqE,BAYDeuxfJBc
Lita Ford,Back to the Cave,https://music.youtube.com/watch?v=oaxOZbnXHQM&list=OLAK5uy_l_p25zFyQwpamOERYpzZBT7_kMaufhQqE,oaxOZbnXHQM
Lita Ford,Gotta Let Go,https://music.youtube.com/watch?v=hni1gypJMhg&list=OLAK5uy_l_p25zFyQwpamOERYpzZBT7_kMaufhQqE,hni1gypJMhg
Lita Ford,Lisa,https://music.youtube.com/watch?v=L20-Yz_i0Us&list=OLAK5uy_l_p25zFyQwpamOERYpzZBT7_kMaufhQqE,L20-Yz_i0Us
Lita Ford,Larger Than Life,https://music.youtube.com/watch?v=9XPv8bLfHdM&list=OLAK5uy_l_p25zFyQwpamOERYpzZBT7_kMaufhQqE,9XPv8bLfHdM
EWAN Maccoll,Dirty Old Town,https://music.youtube.com/watch?v=6WKty2neD9I&list=OLAK5uy_l5Oi1H1QPAnLJfXpPeYllkHh3GDNo3yQ8,6WKty2neD9I
Ewan MacColl,The ballad of Ho Chi Min,https://music.youtube.com/watch?v=rT7nBMN-Q7Y&list=OLAK5uy_l5Oi1H1QPAnLJfXpPeYllkHh3GDNo3yQ8,rT7nBMN-Q7Y
Ewan MacColl,The Shoals of Herring,https://music.youtube.com/watch?v=20mLes3pGik&list=OLAK5uy_l5Oi1H1QPAnLJfXpPeYllkHh3GDNo3yQ8,20mLes3pGik
Ewan MacColl,The Manchester Rambler,https://music.youtube.com/watch?v=V3H60NgsAzw&list=OLAK5uy_l5Oi1H1QPAnLJfXpPeYllkHh3GDNo3yQ8,V3H60NgsAzw
Ewan MacColl,The First Time I Ever Saw Your Face,https://music.youtube.com/watch?v=I9dHi7hodtk&list=OLAK5uy_l5Oi1H1QPAnLJfXpPeYllkHh3GDNo3yQ8,I9dHi7hodtk
Ewan MacColl and Peggy Seeger,The Ballad of Accounting,https://music.youtube.com/watch?v=CRk5TP2eCbk&list=OLAK5uy_l5Oi1H1QPAnLJfXpPeYllkHh3GDNo3yQ8,CRk5TP2eCbk
Ewan MacColl and Peggy Seeger,Ballad of the Carpenter,https://music.youtube.com/watch?v=Qg2pikuciU8&list=OLAK5uy_l5Oi1H1QPAnLJfXpPeYllkHh3GDNo3yQ8,Qg2pikuciU8
Ewan MacColl & A.L. Lloyd,The Banks of Newfoundland,https://music.youtube.com/watch?v=dk6KmMjq4II&list=OLAK5uy_l5Oi1H1QPAnLJfXpPeYllkHh3GDNo3yQ8,dk6KmMjq4II
Ewan MacColl,The Moving on Song,https://music.youtube.com/watch?v=cEQt2ov5vnI&list=OLAK5uy_l5Oi1H1QPAnLJfXpPeYllkHh3GDNo3yQ8,cEQt2ov5vnI
Ewan MacColl,Dirty Old Town,https://music.youtube.com/watch?v=zYb0SXVLNKs&list=OLAK5uy_l5Oi1H1QPAnLJfXpPeYllkHh3GDNo3yQ8,zYb0SXVLNKs
Rachel Portman,We Had Today,https://music.youtube.com/watch?v=ep3LPw5Azio&list=OLAK5uy_li1SVfqMUDTVvTuH5u7HXMPk9JIkgI9OQ,ep3LPw5Azio
Rachel Portman,Main Title,https://music.youtube.com/watch?v=3zT4S0gOX_s&list=OLAK5uy_li1SVfqMUDTVvTuH5u7HXMPk9JIkgI9OQ,3zT4S0gOX_s
Rachel Portman,One Day: Piano Suite,https://music.youtube.com/watch?v=Scsl-mcsRz4&list=OLAK5uy_li1SVfqMUDTVvTuH5u7HXMPk9JIkgI9OQ,Scsl-mcsRz4
Rachel Portman,"Good Night You Kings (from ""The Cider House Rules"", Arr. for Piano) - a calm version",https://music.youtube.com/watch?v=Tz5vDx0tPXg&list=OLAK5uy_li1SVfqMUDTVvTuH5u7HXMPk9JIkgI9OQ,Tz5vDx0tPXg
Rachel Portman,Vianne Sets Up Shop,https://music.youtube.com/watch?v=PV6zrEixhFE&list=OLAK5uy_li1SVfqMUDTVvTuH5u7HXMPk9JIkgI9OQ,PV6zrEixhFE
Rachel Portman,Minor Swing,https://music.youtube.com/watch?v=Dotj3URN7aQ&list=OLAK5uy_li1SVfqMUDTVvTuH5u7HXMPk9JIkgI9OQ,Dotj3URN7aQ
Rachel Portman,Never Let Me Go,https://music.youtube.com/watch?v=vQHq0qOtklo&list=OLAK5uy_li1SVfqMUDTVvTuH5u7HXMPk9JIkgI9OQ,vQHq0qOtklo
Rachel Portman,Passage of Time,https://music.youtube.com/watch?v=Tsflt_GOAnw&list=OLAK5uy_li1SVfqMUDTVvTuH5u7HXMPk9JIkgI9OQ,Tsflt_GOAnw
Rachel Portman,Caravan (Instrumental),https://music.youtube.com/watch?v=NngryICWZRI&list=OLAK5uy_li1SVfqMUDTVvTuH5u7HXMPk9JIkgI9OQ,NngryICWZRI
Rachel Portman,The Story of Grandmere (Instrumental),https://music.youtube.com/watch?v=27cjOo-B7h0&list=OLAK5uy_li1SVfqMUDTVvTuH5u7HXMPk9JIkgI9OQ,27cjOo-B7h0
Carole King,It's Too Late,https://music.youtube.com/watch?v=JOpNjHsXwzk&list=OLAK5uy_moVH2ipKvkBa7g6jf1WQUfaLgnR4O1zXY,JOpNjHsXwzk
Carole King,You've Got a Friend,https://music.youtube.com/watch?v=jRY0O7t_Bpc&list=OLAK5uy_moVH2ipKvkBa7g6jf1WQUfaLgnR4O1zXY,jRY0O7t_Bpc
Carole King,So Far Away,https://music.youtube.com/watch?v=umvblNSqt2s&list=OLAK5uy_moVH2ipKvkBa7g6jf1WQUfaLgnR4O1zXY,umvblNSqt2s
Carole King,Far Away,https://music.youtube.com/watch?v=oemlgQqDVDU&list=OLAK5uy_moVH2ipKvkBa7g6jf1WQUfaLgnR4O1zXY,oemlgQqDVDU
Carole King,I Feel the Earth Move,https://music.youtube.com/watch?v=w5yK1EpMV0U&list=OLAK5uy_moVH2ipKvkBa7g6jf1WQUfaLgnR4O1zXY,w5yK1EpMV0U
Carole King,Will You Love Me Tomorrow?,https://music.youtube.com/watch?v=WMGBcS0h-Ng&list=OLAK5uy_moVH2ipKvkBa7g6jf1WQUfaLgnR4O1zXY,WMGBcS0h-Ng
Carole King,Where You Lead I Will Follow,https://music.youtube.com/watch?v=r3SPot3K3s8&list=OLAK5uy_moVH2ipKvkBa7g6jf1WQUfaLgnR4O1zXY,r3SPot3K3s8
Carole King,Jazzman,https://music.youtube.com/watch?v=5GK7c5ggNT8&list=OLAK5uy_moVH2ipKvkBa7g6jf1WQUfaLgnR4O1zXY,5GK7c5ggNT8
Carole King,(You Make Me Feel Like) A Natural Woman,https://music.youtube.com/watch?v=U0WRn8hjYa8&list=OLAK5uy_moVH2ipKvkBa7g6jf1WQUfaLgnR4O1zXY,U0WRn8hjYa8
Carole King,Beautiful,https://music.youtube.com/watch?v=6ZC17DIsDaQ&list=OLAK5uy_moVH2ipKvkBa7g6jf1WQUfaLgnR4O1zXY,6ZC17DIsDaQ
John Renbourn,New Nothynge,https://music.youtube.com/watch?v=vokBxhZ893g&list=OLAK5uy_maeTbuAta7TQ56fUZNw4Oxrmrbgleihf0,vokBxhZ893g
John Renbourn,My Johnny Was a Shoemaker / Westron Wynde / Scarborough Fair (Medley),https://music.youtube.com/watch?v=_ERt5m1axzQ&list=OLAK5uy_maeTbuAta7TQ56fUZNw4Oxrmrbgleihf0,_ERt5m1axzQ
John Renbourn,The Mist Covered Mountains of Home / The Orphan / The Tarboulton,https://music.youtube.com/watch?v=pl9CEvvKFLs&list=OLAK5uy_maeTbuAta7TQ56fUZNw4Oxrmrbgleihf0,pl9CEvvKFLs
John Renbourn,White House Blues,https://music.youtube.com/watch?v=yHu4HVroohE&list=OLAK5uy_maeTbuAta7TQ56fUZNw4Oxrmrbgleihf0,yHu4HVroohE
John Renbourn,The Moon Shines Bright,https://music.youtube.com/watch?v=-4f0P1SY6Fg&list=OLAK5uy_maeTbuAta7TQ56fUZNw4Oxrmrbgleihf0,-4f0P1SY6Fg
John Renbourn,Judy,https://music.youtube.com/watch?v=UMqKu3oJXAI&list=OLAK5uy_maeTbuAta7TQ56fUZNw4Oxrmrbgleihf0,UMqKu3oJXAI
John Renbourn,The Lady and the Unicorn,https://music.youtube.com/watch?v=jasqbjvsxgA&list=OLAK5uy_maeTbuAta7TQ56fUZNw4Oxrmrbgleihf0,jasqbjvsxgA
John Renbourn,Introspection,https://music.youtube.com/watch?v=-ZKJDKRXyjg&list=OLAK5uy_maeTbuAta7TQ56fUZNw4Oxrmrbgleihf0,-ZKJDKRXyjg
John Renbourn,The Hermit,https://music.youtube.com/watch?v=_r_FN2htLuM&list=OLAK5uy_maeTbuAta7TQ56fUZNw4Oxrmrbgleihf0,_r_FN2htLuM
John Renbourn,Trotto / Saltarello (Medley),https://music.youtube.com/watch?v=99zsI79xV_E&list=OLAK5uy_maeTbuAta7TQ56fUZNw4Oxrmrbgleihf0,99zsI79xV_E
Алсу,Зимний сон,https://music.youtube.com/watch?v=BpYOJ_B1syA&list=OLAK5uy_kuDv8dhXwVrjmsfA6RBiRwiLM0wSA3VeY,BpYOJ_B1syA
Алсу,Иногда,https://music.youtube.com/watch?v=HqeQMg7iLnc&list=OLAK5uy_kuDv8dhXwVrjmsfA6RBiRwiLM0wSA3VeY,HqeQMg7iLnc
Алсу,Я люблю тебя,https://music.youtube.com/watch?v=_JuTs12oaI0&list=OLAK5uy_kuDv8dhXwVrjmsfA6RBiRwiLM0wSA3VeY,_JuTs12oaI0
Алсу,Весна,https://music.youtube.com/watch?v=_iuxn4HTZ-g&list=OLAK5uy_kuDv8dhXwVrjmsfA6RBiRwiLM0wSA3VeY,_iuxn4HTZ-g
Алсу,Не молчи,https://music.youtube.com/watch?v=woESI6d-pks&list=OLAK5uy_kuDv8dhXwVrjmsfA6RBiRwiLM0wSA3VeY,woESI6d-pks
Алсу,Все равно,https://music.youtube.com/watch?v=Jz3CkQY7clo&list=OLAK5uy_kuDv8dhXwVrjmsfA6RBiRwiLM0wSA3VeY,Jz3CkQY7clo
Алсу,Дуэт,https://music.youtube.com/watch?v=mI2ZB9rGiGU&list=OLAK5uy_kuDv8dhXwVrjmsfA6RBiRwiLM0wSA3VeY,mI2ZB9rGiGU
Алсу,А у моей любви,https://music.youtube.com/watch?v=FLvPqIATjNk&list=OLAK5uy_kuDv8dhXwVrjmsfA6RBiRwiLM0wSA3VeY,FLvPqIATjNk
Алсу,Скучаю вопреки,https://music.youtube.com/watch?v=BmWrb2UWgVA&list=OLAK5uy_kuDv8dhXwVrjmsfA6RBiRwiLM0wSA3VeY,BmWrb2UWgVA
Алсу,Вчера,https://music.youtube.com/watch?v=cPrubyUAcDA&list=OLAK5uy_kuDv8dhXwVrjmsfA6RBiRwiLM0wSA3VeY,cPrubyUAcDA
Sarah Fimm,Lioness,https://music.youtube.com/watch?v=2sCdoPquhP0&list=OLAK5uy_kaVii37Owe0ZLxEbCOYH974JP77vO6jvc,2sCdoPquhP0
Sarah Fimm,Afraid,https://music.youtube.com/watch?v=hohMD2oCU4w&list=OLAK5uy_kaVii37Owe0ZLxEbCOYH974JP77vO6jvc,hohMD2oCU4w
Sarah Fimm,Don't Let It Bring You Down,https://music.youtube.com/watch?v=fNuXNV5IR0E&list=OLAK5uy_kaVii37Owe0ZLxEbCOYH974JP77vO6jvc,fNuXNV5IR0E
Sarah Fimm,Be Like Water,https://music.youtube.com/watch?v=S9ykDR_eN_E&list=OLAK5uy_kaVii37Owe0ZLxEbCOYH974JP77vO6jvc,S9ykDR_eN_E
Sarah Fimm,Counting Waves,https://music.youtube.com/watch?v=pc8MIgjViCI&list=OLAK5uy_kaVii37Owe0ZLxEbCOYH974JP77vO6jvc,pc8MIgjViCI
Sarah Fimm,Paradise,https://music.youtube.com/watch?v=aowghbWKMMk&list=OLAK5uy_kaVii37Owe0ZLxEbCOYH974JP77vO6jvc,aowghbWKMMk
